#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
I     -4   -7   -7   -5   -1   -8   -9    6   -6    2    0   -6   -5   -6   -8   -5   -4    1   -4   -3    0 
K     -1  -10    0    1   -2   -2    1   -1    4    0   -1    1   -2    2    2   -1   -1    2   -4    0   -4 
L     -3   -5   -8   -6    0   -7   -6    2   -2    5    3   -3   -5   -4   -4   -7   -3    0   -2   -3    0 
M     -3   -8  -14   -4   -2   -6   -5    1   -3    2    9   -6   -6   -6   -7   -7   -4   -2   -2   -2    2 
N      1   -4    4    1    4    1    3   -1    4    2    1    7   -1    3    3    3    1   -2   -4    4    0 
P     -1   -7    0   -1   -5   -3    0   -2   -2   -3   -7   -2    9   -2   -1   -1    0   -6   -3   -1   -4 
Q     -3   -8   -1    2   -3   -3    0   -5    1   -2   -2   -1   -1    6    1   -2   -1   -3   -5   -3   -2 
R     -4   -8   -1    0   -3   -2    1   -2    2   -1   -2   -3   -2    2    5   -1   -2    0   -3    0   -3 
S      1   -9   -2   -2   -4   -1   -3   -4   -1   -2   -4    0    3   -1   -2    5    2    0   -5   -2   -1 
T     -3   -8   -2   -2   -3   -4   -4    0   -2   -2   -1   -5   -2   -3   -1    0    6   -2   -7   -3   -1 
V     -3   -7   -9   -5   -4   -8   -5    2   -6   -2   -2   -6   -4   -4   -5   -8   -2    4   -3   -4    1 
W     -2   -8   -6  -11    5   -5    2   -6  -11   -2    0   -5   -3   -3   -3   -4  -10   -7   14    2   -5 
Y     -2   -5   -3   -6    4   -5    1    1   -6    1   -2   -3   -5   -3   -1   -6   -1   -1    3    8   -1 
J     -5    0   -1   -3   -5   -4   -6   -2   -4    2    0   -3   -5   -1   -7   -4   -4   -1   -6   -2   13 
U     -3   16   -4   -7   -7   -6   -9   -6   -6   -2   -4   -5   -7   -5   -9   -6   -6   -5   -6   -5    9 
>PaSON 40
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      6   -3   -3   -1   -4   -1   -3   -2   -2   -2   -1   -3   -1   -2   -3    1   -1    0   -5   -4    2 
C     -1   18   -7   -8   -5   -9  -10   -9  -11   -7   -5   -8  -13   -9  -10   -8   -6   -8   -5   -6    3 
D     -3   -6    9    1   -6   -3   -3   -6   -2   -8   -7    1   -5   -1   -4   -1   -2   -5   -7   -5   -5 
E     -3   -9    0    8   -7   -5   -2   -9   -2   -7   -3   -2   -4    2   -3   -3   -2   -5   -7   -5   -8 
F     -3   -3   -7   -7    9   -7   -1    1   -5    2    1   -5   -4   -3   -6   -4   -4    0    4    5   -1 
G      2   -4   -1   -2   -3    9   -2   -7   -3   -4   -5   -1   -4   -3   -1    1   -2   -5   -6   -6   -1 
H     -3   -9   -3   -1   -1   -4   13   -4   -1   -4   -3    0   -4    3    1   -2   -3   -6   -4    1   -1 
I     -2   -9   -7   -4    1   -7   -5    7   -3    3    2   -5   -3   -4   -5   -5   -2    4   -3   -1    0 
K     -4  -11   -3   -1   -7   -4   -2   -5    8   -5   -4   -1   -4    0    2   -3   -2   -3   -7   -5   -5 
L     -2   -6   -7   -5    2   -6   -4    3   -3    7    4   -5   -4   -3   -3   -5   -2    2   -1   -1   -1 
M     -1   -4   -8   -3    1   -6   -2    3   -2    4   10   -4   -4    2   -3   -3   -2    1   -2    0    2 
N     -2   -6    2   -1   -1   -2    2   -4   -1   -3   -3    9   -3    0   -1    1    0   -6   -6   -3   -3 
P     -3  -10   -4   -3   -6   -4   -3   -5   -4   -6   -6   -3   11   -3   -4   -2   -2   -6   -7   -5   -5 
Q     -5   -9   -2    2   -6   -4    1   -7    1   -5    0    0   -3    9    0   -2   -2   -5   -5   -4   -1 
R     -5   -8   -3   -1   -7   -4    0   -6    3   -5   -4   -2   -5    0   10   -3   -3   -4   -4   -4   -4 
S      0   -8   -2   -2   -5   -1   -3   -6   -3   -5   -3    0    0   -2   -3    7    2   -3   -7   -5   -1 
T     -2   -7   -3   -1   -4   -4   -2   -3   -3   -4   -2   -1   -3   -2   -2    2    7   -2   -9   -5    0 
V      0   -8   -6   -4   -1   -6   -5    4   -5    1    1   -5   -3   -3   -4   -4    0    6   -4   -2    2 
W     -4   -8   -6   -3    4   -6   -2   -4   -6   -2   -2   -8   -5   -3   -5   -6   -7   -4   16    3   -7 
Y     -3   -5   -4   -4    4   -6    2   -1   -3   -1    0   -3   -4   -2   -3   -4   -3   -2    2   11   -2 
J      4    4   -4   -7    0   -2    2    0   -4    1    2   -2   -2    0   -4    0    2    2   -5   -1   15 
U      2   16   -6   -8   -3   -5   -2   -4   -7   -2   -1   -5   -6   -3   -7   -3   -2   -1   -5   -3   11 
>PaSOn 41
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      6   -3   -3   -1   -4   -1   -3   -2   -2   -2   -1   -3   -1   -2   -3    1    0    0   -5   -4    2 
C     -2   18   -7   -9   -4   -8   -9   -9  -11   -7   -6   -7  -12   -8   -9   -8   -6   -8   -5   -7    1 
D     -2   -6    9    1   -6   -2   -4   -6   -2   -7   -7    1   -3   -2   -3   -2   -2   -5   -7   -5   -6 
E     -2   -8    0    8   -6   -4   -2   -7   -1   -6   -4   -2   -3    1   -2   -3   -2   -4   -6   -5   -7 
F     -3   -3   -7   -7    9   -7    0    1   -5    2    1   -4   -4   -4   -6   -5   -4    0    4    5   -1 
G      1   -5   -1   -1   -4    8   -2   -7   -2   -4   -4    1   -4   -3   -2    3   -2   -5   -6   -5   -2 
H     -3   -8   -3   -1   -1   -4   13   -4   -1   -4   -3    1   -3    2    1   -3   -3   -5   -4    1   -1 
I     -2   -9   -7   -4    1   -7   -5    7   -3    3    2   -4   -3   -4   -5   -5   -2    4   -2   -1    0 
K     -3  -10   -2    0   -6   -4   -1   -5    8   -4   -3   -1   -3    0    2   -3   -2   -3   -7   -5   -4 
L     -2   -6   -7   -5    2   -6   -4    3   -3    7    4   -3   -4   -3   -4   -5   -2    2   -1   -1    0 
M     -1   -5   -8   -2    1   -6   -2    2   -2    4   10   -3   -4    3   -3    0   -1    1   -2    0    3 
N     -2   -6    1    0   -2   -2    1   -5   -1   -3   -3    8   -3   -1   -1    0    0   -5   -6   -2   -3 
P     -3  -10   -4   -3   -6   -4   -3   -4   -4   -5   -6   -3   11   -3   -4   -3   -3   -5   -7   -5   -5 
Q     -3   -8   -2    2   -5   -4    1   -6    1   -4   -1   -1   -3    9    0   -2   -2   -4   -5   -4    2 
R     -4   -7   -3   -1   -6   -4    0   -5    3   -4   -3   -2   -4    0   10   -3   -2   -4   -4   -3   -4 
S      0   -8   -2   -1   -5   -1   -3   -5   -2   -5   -3    0    0   -1   -3    6    2   -3   -7   -5    0 
T     -1   -7   -3   -1   -4   -4   -2   -2   -2   -4   -2   -1   -2    0   -2    1    7   -1   -8   -4    1 
V      0   -8   -7   -4   -1   -6   -4    4   -4    1    0   -4   -3   -4   -4   -4    0    6   -4   -2    1 
W     -4   -7   -6   -3    4   -6   -2   -4   -6   -2   -1   -7   -5   -3   -5   -6   -7   -4   15    3   -6 
Y     -3   -5   -4   -4    4   -6    2   -1   -3   -1   -1   -2   -4   -3   -3   -4   -3   -2    2   11   -2 
J      4    3   -4   -6    0   -2    1    0   -4    1    2   -1   -2    8   -4    0    2    2   -5   -1   14 
U      1   16   -6   -8   -2   -5   -2   -4   -7   -3   -1   -4   -6    4   -7   -4   -2   -2   -5   -3   10 
>PaSoN 42
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      6   -3   -5   -1   -4   -1   -3   -2   -2   -2   -1   -4   -1   -2   -3    0   -1    0   -5   -3    3 
C     -2   18   -8   -9   -4   -8  -10   -9  -12   -7   -5    0  -12  -10  -11   -8   -6   -8   -4   -6    3 
D     -2   -6   10    1   -6   -2   -3   -6   -2   -7   -7    1   -3   -1   -3   -1   -2   -5   -6   -5   -5 
E     -2   -8   -2    8   -6   -4   -2   -7   -1   -6   -3   -2   -3    2   -2   -3   -2   -4   -6   -5   -8 
F     -3   -3   -9   -6    9   -7   -1    1   -5    2    1   -5   -4   -3   -6   -5   -4    0    4    5   -1 
G      1   -5   -1   -1   -4    8   -2   -7   -2   -4   -5   -1   -4   -2   -1    1   -2   -5   -5   -6   -2 
H     -3   -8   -4   -1   -1   -4   13   -4   -1   -4   -3    1   -3    3    1   -2   -3   -5   -3    1   -1 
I     -2   -9   -8   -4    1   -7   -5    7   -4    3    2   -5   -3   -4   -6   -5   -1    4   -3   -1    0 
K     -3  -10   -4   -1   -6   -4   -2   -5    8   -4   -3   -1   -3    0    2   -3   -2   -3   -7   -4   -5 
L     -2   -6   -8   -5    2   -6   -4    3   -3    7    4   -4   -4   -3   -3   -5   -3    2   -1   -1    0 
M     -1   -5   -9   -2    1   -6   -2    2   -2    4   10   -1   -4    2   -3   -3   -2    1   -1    0    3 
N     -2   -6    1   -1   -2   -2    2   -5   -1   -3   -3    9   -3    0   -1    1    0   -5   -6   -2   -3 
P     -3  -10   -5   -3   -6   -4   -3   -4   -4   -5   -6   -3   11   -3   -4   -1   -2   -5   -7   -5   -4 
Q     -3   -8   -4    2   -5   -4    1   -6    1   -4    0   -2   -3    9    1   -2   -2   -4   -5   -4   -2 
R     -4   -7   -5   -1   -6   -4    0   -5    3   -4   -4   -2   -4    0   10   -3   -3   -4   -4   -3   -4 
S      0   -8   -3   -2   -5   -1   -3   -5   -2   -5   -3    1    0   -2   -2    7    2   -3   -7   -5   -1 
T     -1   -7   -4   -1   -4   -4   -2   -2   -3   -4   -2    0   -2   -1   -2    2    7   -1   -8   -3    0 
V      0   -8   -8   -4   -1   -6   -5    4   -5    1    1   -4   -3   -3   -5   -4   -1    6   -4   -2    2 
W     -4   -7   -7   -3    4   -6   -2   -4   -7   -2   -1   -7   -5   -3   -6   -6   -7   -4   15    2   -7 
Y     -3   -5   -6   -3    4   -6    2   -1   -3   -1    0   -3   -4   -2   -3   -4   -3   -2    2   11   -1 
J      4    3   -5   -7    0   -2    2    0   -5    1    2   -1   -2    0   -4    0    1    2   -5   -1   14 
U      1   16   -7   -8   -2   -5   -2   -4   -8   -3   -2   -1   -6   -4   -7   -4   -2   -2   -5   -3   11 
>PaSon 43
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      6   -4   -3   -2   -4   -1   -4   -2   -2   -2   -1   -3   -1   -2   -3    1    0    0   -5   -4    2 
C     -2   18   -7  -10   -4   -8   -9   -9  -12   -7   -7   -7  -11   -8  -10   -8   -6   -8   -5   -7    2 
D     -2   -6    9    0   -6   -2   -3   -6   -2   -7   -7    1   -3   -1   -3   -1   -2   -5   -7   -5   -5 
E     -2   -8    0    8   -6   -4   -2   -6   -1   -6   -4    0   -2    2   -2   -3   -2   -4   -6   -4   -6 
F     -3   -3   -7   -7    9   -7    0    1   -5    2    1   -4   -4   -3   -6   -6   -3    0    5    5    0 
G      1   -5    1   -2   -4    8   -1   -7   -2   -5   -5    1   -4   -2   -1    2   -2   -5   -5   -5   -2 
H     -3   -8   -2   -1   -1   -3   13   -4    0   -4   -3    1   -3    2    1   -1   -3   -5   -4    1    0 
I     -2   -9   -6   -5    1   -7   -5    7   -4    3    2   -5   -3   -4   -5   -6   -2    4   -3   -2    0 
K     -2  -10   -2   -1   -6   -3   -1   -4    8   -4   -3   -1   -3    1    2   -3   -2   -3   -7   -4   -4 
L     -2   -7   -7   -5    2   -6   -4    3   -3    7    4   -4   -4   -3   -3   -6   -3    2   -2   -1    0 
M     -1   -6   -2   -3    1   -5   -2    2   -2    4   10   -3   -4    2   -3   -4   -2    1   -2   -1    2 
N     -2   -6    2    1   -2   -1    1   -5    0   -4   -3    8   -2    0   -1    0   -1   -5   -4   -2   -3 
P     -2  -10   -3   -3   -5   -4   -3   -4   -4   -5   -6   -2   10   -2   -3   -2   -2   -5   -7   -1   -4 
Q     -3   -7   -2    2   -4   -4    1   -5    1   -4    0   -1   -2    8    1   -3   -2   -4   -5   -4   -2 
R     -3   -7   -3   -1   -6   -4    0   -5    3   -4   -3   -2   -3    1   10   -3   -3   -4   -4   -3   -3 
S      0   -8   -1   -2   -5   -1   -3   -5   -2   -5   -3    0    0   -1   -2    7    2   -3   -7   -4   -1 
T     -1   -7   -3    1   -4   -4   -2   -2   -2   -3   -2    0   -2   -1   -2    1    7   -1   -8   -4    0 
V      0   -8   -6   -3   -1   -6   -5    4   -5    1    0   -4   -3   -3   -4   -4    1    6   -4   -2    2 
W     -4   -7   -6   -4    4   -6   -2   -4   -7   -2   -1   -7   -5   -2   -5   -6   -7   -4   15    3   -6 
Y     -3   -5   -2   -4    4   -6    1   -1   -3   -1   -1   -2   -4   -2   -3   -5   -2   -2    2   10   -1 
J      3    2   -4   -6    0   -2    2    0   -4    1    2    0   -3    1   -4   -1    2    2   -6    0   14 
U      1   16   -5   -8   -2   -5   -2   -4   -8   -3   -2   -3   -6   -3   -7   -4   -2   -2   -5   -3   10 
>PasON 44
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      6   -3   -3   -1   -4   -1   -3   -2   -2   -2   -1   -3   -1   -2   -3    0    1    0   -4   -3    2 
C     -2   18   -7   -8   -4   -8   -9   -9  -11   -7   -5   -8  -12   -9   -9   -9   -7   -8   -6   -5    0 
D     -2   -6    9    1   -6   -2   -3   -6   -2   -7   -7    2   -3   -1   -4   -1   -2   -5   -6   -5   -5 
E     -2   -8    0    8   -6   -4   -2   -7   -2   -6   -4   -2   -3    2   -3   -3    0   -4   -6   -3   -8 
F     -3   -3   -7   -7    9   -7   -1    1   -5    2    1   -4   -4   -4   -6   -5   -4    0    4    4    0 
G      1   -5   -1   -1   -4    8   -1   -7   -2   -4   -4    0   -4   -2   -1    0   -1   -5   -5   -6    0 
H     -3   -8   -3   -1   -1   -4   13   -4   -1   -4   -3    1   -3    2    1   -3   -3   -5   -4    1   -2 
I     -2   -9   -7   -4    1   -7   -5    7   -4    3    2   -5   -3   -4   -5   -5   -2    4   -3   -1    0 
K     -3  -10   -2   -1   -6   -4   -2   -5    8   -4   -4   -1   -3    0    2   -3   -3   -3   -7   -3   -5 
L     -2   -6   -7   -5    2   -6   -4    3   -3    7    4   -4   -4   -3   -3   -5   -3    2   -1   -1    0 
M     -1   -5   -8   -3    1   -6   -2    2   -2    4   10   -4   -4    2   -3   -3   -2    1   -2    0    0 
N     -2   -6    2   -1   -2   -2    2   -5   -1   -3   -3    9   -3    0   -1    4   -1   -5   -6   -2   -3 
P     -3  -10   -4   -3   -6   -4   -3   -4   -4   -5   -6   -3   11   -3   -3   -2   -3   -5   -6   -5   -5 
Q     -3   -8   -2    2   -5   -4    1   -6    1   -4   -1   -1   -3    9    1   -3   -2   -4   -5   -4    0 
R     -4   -7   -3   -1   -6   -4    0   -5    3   -4   -4   -2   -4    0   10   -3   -3   -4   -5   -3   -4 
S      0   -8   -1   -2   -5   -1   -3   -5   -3   -5   -3    1    0   -2   -3    7    2   -3   -7   -5   -2 
T     -1   -7   -3   -1   -4   -4   -3   -2   -3   -4   -2    0   -2   -2   -2    2    7   -1   -8   -4    0 
V      0   -8   -6   -4   -1   -6   -5    4   -5    1    1   -5   -3   -3   -4   -4   -1    6   -3   -2    2 
W     -4   -7   -6   -3    4   -6   -2   -4   -7   -2   -1   -7   -5   -3   -6   -6   -8   -4   15    2   -5 
Y     -3   -5   -4   -4    4   -6    2   -1   -3   -1    0   -2   -4   -3   -3   -4   -3   -2    2   10   -2 
J      4    3   -3   -7    0   -2    2    0   -5    1    2   -1   -2    7   -3   -1    2    2   -5   -2   15 
U      1   16   -5   -8   -2   -5   -2   -4   -8   -3   -1   -4   -6    3   -6   -4   -2   -2   -5   -4   11 
>PasOn 45
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      6   -4   -3   -1   -4   -1   -3   -2   -2   -2   -1   -3   -1   -2   -3    1    0    0   -5   -4    2 
C     -2   18   -7   -9   -4   -8   -8   -9  -10   -7   -6   -7  -11   -8   -8   -8   -7   -8   -2   -6    1 
D     -2   -6    9    1   -6   -2   -3   -6   -2   -7   -6    1   -3   -1   -3   -2   -3   -5   -7   -5   -6 
E     -2   -8    0    8   -6   -4   -2   -6   -1   -6   -4   -1   -2    1   -2   -3   -2   -4   -6   -5   -7 
F     -3   -3   -7   -7    9   -7    0    1   -5    2    1   -4   -4   -4   -6   -3   -3    0    4    5    0 
G      1   -5   -1   -1   -4    8   -1   -7   -2   -5   -4    0   -4   -2   -1    2   -2   -5   -5   -5   -1 
H     -3   -8   -2   -1   -1   -3   12   -4   -1   -4   -3    1   -3    2    1   -3   -3   -5   -4    2   -1 
I     -2   -9   -7   -4    1   -7   -5    7   -4    3    2   -4   -3   -4   -5   -5   -2    4   -4   -1    1 
K     -2  -10   -2    0   -6   -3   -1   -4    8   -4   -4   -1   -3    1    2   -2   -2   -3   -7   -4   -4 
L     -2   -7   -7   -5    2   -6   -4    3   -3    7    4   -4   -4   -3   -3   -5   -2    2   -1   -1    0 
M     -1   -6   -7   -3    1   -5   -2    2   -2    4    9   -3   -4    1   -3    0    1    1   -2    1    2 
N     -2   -6    2    0   -2   -1    2   -5   -1   -4   -3    8   -2    0   -1    0   -1   -5   -6   -2   -3 
P     -2  -10   -3   -2   -5   -4   -3   -4   -3   -5   -5   -2   10   -2   -3    0   -3   -5   -4   -4   -5 
Q     -3   -7   -2    2   -4   -4    1   -5    1   -4   -1   -1   -2    9    1   -2   -2   -4   -5   -3   -3 
R     -3   -7   -3   -1   -6   -4    0   -5    3   -4   -3    0   -3    1   10   -3   -2   -4   -5   -3   -4 
S      0   -8   -2   -1   -5   -1   -3   -5   -2   -5   -3    0    0   -1   -2    6    2   -3   -7   -4    0 
T     -1   -7   -3   -1   -4   -4   -2   -2   -2   -3   -2   -1   -2   -1   -2    1    7   -1   -8   -4    0 
V      0   -8   -6   -4   -1   -6   -4    4   -5    1    1   -4   -3   -3   -4   -4    0    6   -3   -2    2 
W     -4   -7   -6   -3    4   -6   -2   -4   -6   -2   -1   -7   -5   -3   -6   -1   -7   -4   15    3   -5 
Y     -3   -5   -4   -4    4   -6    2   -1   -3   -1   -1   -2   -4   -3   -3   -4   -3   -2    2   10   -2 
J      3    2   -3   -6    0   -2    1    0   -5    1    3   -1   -3    1   -3    3    5    2   -5   -1   14 
U      1   16   -5   -8   -2   -5   -2   -4   -7   -3   -1   -4   -6   -3   -6   -1    1   -2   -3   -4   10 
>PasoN 46
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      6   -4   -3   -1   -4   -1   -3   -2   -2   -2   -1   -3   -1   -2   -3    0   -1    0   -4   -4    3 
C     -2   18   -7   -8   -4   -8  -10   -9  -11   -7    0   -8  -11  -10  -10   -9   -6   -8   -6   -5    1 
D     -2   -6    9    1   -6   -2   -3   -6   -2   -7   -7    2   -3   -1   -3   -1   -2   -5   -6   -5   -5 
E     -2   -8    0    8   -6   -4   -2   -6   -1   -6   -4   -1   -2    2   -2   -3   -2   -4   -6   -5   -8 
F     -3   -3   -7   -7    9   -7   -1    1   -6    2    1   -4   -4   -3   -6   -5   -4    0    4    4    0 
G      1   -5   -1   -1   -4    8   -1   -7   -2   -5   -5    0   -4   -2   -1    2   -2   -5   -4   -5   -2 
H     -3   -8   -3   -1   -1   -3   12   -4   -1   -4   -3    1   -3    3    0   -3   -3   -5   -4    1   -1 
I     -2   -9   -7   -4    1   -7   -5    7   -4    3    2   -5   -3   -4   -6   -5   -2    4   -3   -2    0 
K     -2  -10   -2   -1   -6   -3   -2   -4    8   -4   -4   -1   -3    0    2   -3   -2   -3   -6   -4   -5 
L     -2   -7   -7   -5    2   -6   -4    3   -3    7    4   -4   -4   -3   -3   -5   -3    2   -1   -1    0 
M     -1   -6   -7   -2    1   -5   -2    2   -2    4   10   -4   -4    2   -3   -3   -2    1   -1    0    1 
N     -2   -6    2   -1   -2   -1    2   -5    0   -4   -4    8   -2    0   -1    1    0   -5   -6   -2   -3 
P     -2  -10   -3   -2   -5   -4   -3   -4   -4   -5   -6   -2   10   -2   -3   -2   -2   -5   -6   -4   -4 
Q     -3   -7   -2    2   -4   -4    1   -5    1   -4   -1   -1   -2    9    1   -2   -2   -4   -5   -4   -2 
R     -3   -7   -3   -1   -6   -4    0   -5    3   -4   -4   -2   -3    0   10   -3   -2   -4   -4   -4   -5 
S      0   -8   -1   -1   -5   -1   -3   -5   -2   -5   -3    1    0   -2   -2    7    2   -3   -6   -4   -2 
T     -1   -7   -3   -1   -4   -4   -3   -2   -3   -3   -2    0   -2   -1   -2    1    7   -1   -7   -4   -1 
V      0   -8   -6   -4   -1   -6   -5    4   -5    1    0   -5   -3   -3   -5   -4    0    6   -3   -2    2 
W     -4   -7   -6   -3    4   -6   -2   -4   -7   -2   -2   -7   -5   -3   -7   -6   -7   -4   15    2   -6 
Y     -3   -5   -4   -3    4   -6    2   -1   -3   -1   -1   -2   -4   -2   -3   -1   -3   -2    3   11   -2 
J      3    2   -3   -6    0   -2    2    0   -5    1    6   -1   -3    0   -4   -1    1    2   -5   -1   14 
U      1   16   -5   -7   -2   -5   -2   -4   -8   -3    3   -4   -6   -3   -7   -4   -2   -2   -6   -4   10 
>Pason 47
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5    0   -3   -1   -5   -4   -3   -2   -2   -3   -1   -3   -1   -2   -3    0   -1   -1   -4   -4    2 
C      4   18   -7   -9    0  -12   -9   -9  -11   -3   -7   -7  -11   -8   -9   -8   -6   -9   -6   -6    1 
D     -2   -5    9    1   -5   -3   -3   -6   -2  -10   -7    2   -2   -1   -3    2   -2   -6   -6   -5   -5 
E     -3   -8    0    8   -7   -7   -2   -6   -1   -7   -4   -1   -2    2   -2   -3   -2   -5   -6   -4   -6 
F     -6   -2   -7   -6   10   -7    0    0   -6    2    1   -4   -4   -3   -6   -5   -4   -1    4    5    0 
G      4   -5    0   -1   -6   10   -1   -7   -2   -4   -5    1   -3   -2   -1    1   -1   -5   -4   -5   -1 
H     -3  -10   -2   -1   -2   -6   12   -5    0   -7   -3    2   -3    2    1   -3   -2   -6   -3    2    0 
I     -5  -11   -6   -4    0   -9   -5    7   -4    1    2   -4   -3   -4   -5   -5   -2    4   -3   -1    0 
K     -5  -12   -2    0   -6   -6   -1   -5    8   -4   -4    0   -2    1    2   -1   -2   -4   -6   -3   -4 
L     -4   -5   -7   -4    2   -7   -4    3   -3    8    4   -4   -4   -3   -3   -3   -3    2   -1   -1    1 
M     -2   -1   -7   -2    1   -6   -2    5   -2    4    9   -3   -4    1   -3   -1   -2    2   -1    0    1 
N     -1   -4    2    0   -2   -5    2   -5    0   -7   -4    8   -2    0    0    1   -1   -6   -6   -1   -3 
P     -5  -13   -3   -2   -6   -8   -3   -5   -3   -8   -6   -2   10   -2   -3   -1   -2   -5   -6   -4   -4 
Q     -6  -10   -2    2   -5   -7    1   -5    1   -5    1   -1   -2    8    1    0   -2   -4   -5   -3   -2 
R     -5   -9   -3   -1   -7   -6    0   -5    3   -3   -4   -1   -3    1   10   -1   -2   -2   -4   -3   -4 
S     -1   -6   -2   -1   -4   -3   -3   -4   -2   -8   -1    0    0   -1   -2    5    2   -4   -6   -4   -2 
T     -1   -7   -3   -1   -3   -7   -2   -2   -2   -7   -1   -1   -2   -1   -2    1    7   -2   -7   -3    0 
V     -2   -8   -6   -4   -2   -9   -4    4   -5   -1    0   -4   -3   -3   -4   -4    0    6   -3   -2    2 
W     -9  -10   -6   -4    4   -7   -2   -4   -7   -2   -1   -7   -5   -3   -6   -6   -7   -5   15    3   -4 
Y     -2   -8   -4   -3    3   -7    2   -2   -3   -5   -1   -2   -4   -2   -3   -5   -3   -1    3   10   -2 
J      8    7   -3   -6   -1   -6    2    0   -5   -3    8   -1   -3    1   -4    5    1    2   -5   -1   14 
U      6   16   -5   -7   -1   -9   -2   -4   -8   -3    3   -3   -6   -3   -6    1   -2   -2   -6   -3   10 
>CASON 48
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -4   -5   -1   -3   -1   -2   -2   -1   -2   -1   -4   -1   -2   -2    0   -3   -1   -4   -4    2 
C     -4   18   -3  -10   -3   -6   -8   -7   -8   -8   -6   -3   -9  -10   -6  -12   -9   -7   -5   -6    0 
D      0   -4   10    0   -4   -1   -2   -4   -1   -3   -5    4   -1   -1   -2    1    0   -3   -6   -5   -5 
E      1   -5    0    9   -3   -2   -1   -3    0   -3   -2   -4   -1    2    0   -1   -1   -2   -5   -5   -6 
F     -4   -4   -7   -9    8   -5   -1    0   -4    1    1   -2   -5   -4   -5   -7   -4   -2    4    4   -1 
G      0   -7   -4   -4   -4    7   -2   -4   -3   -5   -5   -1   -2   -1   -3   -1   -3   -4   -6   -6   -1 
H     -1   -6   -5   -2    1   -2   12   -3    0   -2   -3   -1   -2    0    1   -6    0   -3   -2    1   -1 
I     -3  -10  -10   -6   -1   -6   -5    6   -3    2    1   -5   -4   -5   -4   -7   -3    3   -4   -2    0 
K      0   -6   -2   -2   -3   -2    0   -2    6   -1   -1   -1   -1    0    3   -2   -2   -1   -6   -4   -2 
L     -3   -7   -9   -7    1   -6   -4    2   -3    6    3   -5   -4   -3   -3   -6   -2    1   -2   -1    0 
M     -1  -11  -12   -6    1   -5   -3    1   -2    3   10   -7   -5    2   -3   -4   -6    0   -2    0    0 
N      0   -3    2    0   -2    0    2   -3    0   -2   -3    8   -1    0    0    1    2   -2   -6   -3   -4 
P      1   -6   -7   -1   -2   -1   -3   -1   -1   -1   -4   -3   10    2   -2    2   -1   -1   -6   -5   -3 
Q      0   -5   -2    1   -1   -2    0   -2    2   -2    1   -1   -1    8    1   -1    0   -1   -4   -4   -2 
R     -1   -4   -4   -1   -3   -2    0   -2    3   -2   -2   -1   -1    1    9    0    0   -1   -3   -4   -3 
S      1   -7    0   -1   -3    0   -2   -3   -1   -3   -2    2    0   -2   -1    6    3   -2   -5   -4   -1 
T     -1   -5   -1   -1   -2   -2   -1   -1   -1   -1   -2    1   -1   -1   -1    3    6    1   -7   -4    0 
V     -2   -8   -6   -6   -2   -5   -3    3   -3    1    0   -7   -4   -3   -3   -6   -1    5   -4   -2    2 
W     -4   -4  -13   -2    4   -4   -3   -3   -5   -1   -3   -5   -6   -4   -3   -2   -4   -4   15    3   -6 
Y     -3   -7   -2   -5    4   -5    1   -1   -2   -1    1   -4   -4   -3   -2   -4   -4   -2    3   11   -2 
J      0   -2  -11  -11   -1   -2    1    0   -3   -1   -2   -3   -4   -6   -3   -1   -3    1   -4   -2   15 
U     -2   16   -5  -10   -2   -4   -3   -3   -6   -4   -4   -3   -7   -8   -5   -5   -6   -2   -5   -4   10 
>CASOn 49
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -5   -2   -1   -3   -1   -1   -2   -1   -2   -1   -1   -1   -1   -3    0   -2    0   -4   -4    1 
C     -5   18  -11  -10   -3   -6  -10   -8  -15   -8   -9   -1   -9   -8   -7  -13  -11   -8   -6   -8    0 
D     -1   -5    7    1   -5   -1   -3   -4   -2   -4   -5    2   -1    1   -2   -1   -1   -4   -7   -4   -5 
E      0   -6    2    7   -4   -2   -1   -3    1   -3   -2   -3   -1    2   -2   -1   -2   -2   -6   -5   -5 
F     -4   -4  -10   -8    9   -6   -1    0   -5    1    1   -4   -5   -5   -7   -3   -2   -1    4    4   -1 
G     -1   -7   -1   -3   -5    8   -3   -5   -4   -5   -4    0   -2   -2   -4    0   -2   -4   -7   -3   -1 
